,Time,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT,KHOU,KHOU_squared,orig.id
32176,9/3/13 5:00,10586.1353,1208.929455,1558.676973,755.0081676,11313.07632,2606.075198,5518.088651,926.6965282,34472.68659,78.962,6234.997444,32176
36417,2/27/14 0:00,10352.3399,1604.70954,1912.32796,920.01633,14147.7541,3204.2709,6957.24127,1204.71694,40303.37694,39.362,1549.367044,36417
13895,8/3/11 3:00,11267.79836,1677.075521,1446.884868,1066.25541,15709.01151,3140.658194,6835.661158,1133.027192,42276.37222,84.362,7116.947044,13895
13783,7/29/11 11:00,13354.31641,1914.665923,1613.686957,1194.370344,18609.7317,3820.748342,8316.005015,1359.606994,50183.13168,80.762,6522.500644,13783
36628,3/7/14 19:00,9936.908694,1203.766093,1812.459052,733.1990563,11156.89459,2495.233568,5423.236482,959.7890441,33721.48658,64.562,4168.251844,36628
11938,5/13/11 14:00,12948.97351,1465.583326,1386.808113,756.4540708,11714.29556,3774.427736,7074.248962,1023.574325,40144.36561,75.362,5679.431044,11938
35100,1/3/14 3:00,10045.29921,1617.127046,1853.893706,929.2348068,14689.66084,3482.245304,6889.664119,1259.632959,40766.75798,42.962,1845.733444,35100
9781,2/12/11 17:00,8422.922847,1050.106243,1175.436809,669.3950258,9410.478961,2328.126582,4702.010964,835.3121139,28593.78955,57.362,3290.399044,9781
12648,6/12/11 4:00,9059.873549,1259.847969,1332.134295,787.2776639,11275.97815,2526.510177,5430.163521,905.0170233,32576.80234,77.162,5953.974244,12648
17275,12/21/11 23:00,8763.004595,1308.565007,1451.999569,830.5597425,12237.65722,2789.467048,5819.213096,1071.981599,34272.44788,57.362,3290.399044,17275
30207,6/13/13 4:00,9768.849934,1195.83451,1543.523406,759.3440414,11460.35852,2809.456923,5269.605313,922.4492488,33729.4219,78.962,6234.997444,30207
37957,5/2/14 4:00,7390.384232,944.1760508,1633.969841,598.2478114,7732.300846,1971.024294,3761.391128,766.1183983,24797.6126,57.362,3290.399044,37957
37436,4/10/14 11:00,9847.448286,1266.526845,1860.311863,732.9031244,10991.74566,2849.926973,5385.618646,983.7990762,33918.28047,60.962,3716.365444,37436
46379,4/18/15 4:00,7971.846593,966.8697012,1758.784247,594.6819027,7725.588064,2217.090444,4010.287892,773.5833351,26018.73218,67.262,4524.176644,46379
29241,5/3/13 22:00,8820.143027,1141.546381,1519.368585,710.8809372,10479.34296,2693.682569,5180.42698,898.3029694,31443.69441,68.162,4646.058244,29241
41840,10/10/14 23:00,12236.57084,1584.129796,1900.726429,766.1408784,13944.40248,3652.742741,7459.478058,1047.446887,42591.6381,82.562,6816.483844,41840
3119,5/11/10 1:00,9279.949159,1119.890802,1171.229492,702.9097051,10109.89462,2830.293653,5076.987289,925.4654855,31216.62021,75.362,5679.431044,3119
13852,8/1/11 8:00,11168.05856,1510.361646,1385.337069,932.855859,14320.20835,2986.078427,6511.602888,1036.812495,39851.31529,78.962,6234.997444,13852
6440,9/26/10 12:00,11303.55601,1312.510675,1214.827539,754.3843221,10661.8598,3239.958852,6162.643341,937.5697421,35587.31029,73.562,5411.367844,6440
45280,3/3/15 9:00,9814.290514,1533.32664,2105.155433,957.0641356,14714.4552,3201.425602,6939.159894,1265.943053,40530.82047,57.812,3342.227344,45280
27483,2/19/13 16:00,9341.609345,1154.145738,1478.699704,717.5943061,10506.30033,2554.086354,5025.993242,893.2836231,31671.71264,60.962,3716.365444,27483
14604,9/1/11 16:00,17615.86453,2303.087481,1882.584493,1399.067,22199.28247,4642.597107,10564.81155,1643.098331,62250.39296,91.562,8383.599844,14604
44948,2/17/15 13:00,11579.56973,1633.942212,2088.208974,853.4630523,13447.12937,3453.495359,6867.391902,1177.561393,41100.76199,35.762,1278.920644,44948
32722,9/25/13 23:00,12421.30698,1423.822971,1739.426393,869.6025659,13727.78278,3559.48832,7205.549026,1138.258289,42085.23733,87.962,7737.313444,32722
38962,6/13/14 1:00,12087.49123,1205.684902,1877.202291,745.3598844,11416.35472,3447.651103,5728.78846,994.9458419,37503.47843,82.562,6816.483844,38962
50923,10/24/15 13:00,11472.29896,1272.920011,1921.463251,705.0023687,11368.64179,3232.615032,5819.706063,1005.325484,36797.97296,77.162,5953.974244,50923
2122,3/30/10 12:00,9164.828398,1170.873579,1138.854604,726.9728462,10436.94373,2292.681538,4847.495296,880.4860926,30659.13609,53.762,2890.352644,2122
2120,3/30/10 10:00,8882.696781,1192.199941,1163.191415,728.6405545,10615.01498,2242.93273,4841.014938,862.5847479,30528.27609,51.962,2700.049444,2120
54510,3/22/16 0:00,8701.7524,1143.33402,1884.44843,644.8312,9605.6722,2464.8254,4799.38487,927.89632,30172.14484,56.012,3137.344144,54510
22833,8/9/12 22:00,15305.01517,2066.216819,1892.146153,1263.522704,20978.40256,4362.959772,9768.304379,1474.09345,57110.661,93.362,8716.463044,22833
49272,8/16/15 18:00,16127.27982,2068.399233,2528.949956,1239.535569,20972.27656,4754.694641,10576.71541,1675.333812,59943.185,89.762,8057.216644,49272
27010,1/30/13 23:00,8985.725244,1357.940074,1589.198019,850.167736,12841.02248,2468.568138,5885.935207,1063.411001,35041.9679,57.362,3290.399044,27010
7905,11/26/10 13:00,8546.29096,1142.76046,1250.019541,762.6659624,10351.84834,2456.161552,4930.479258,972.1627237,30412.3888,45.662,2085.018244,7905
2600,4/19/10 10:00,8818.818759,1181.673362,1164.596383,735.5756291,10580.20522,2261.230092,4846.866326,878.3842888,30467.35006,64.562,4168.251844,2600
51967,12/7/15 1:00,8115.668733,1044.937299,2030.21415,707.2241714,9762.720038,2262.114126,4601.619052,970.7644955,29495.26206,60.062,3607.443844,51967
28365,3/28/13 10:00,9252.539114,1285.33265,1480.511503,762.2608714,10993.29945,2430.402989,5203.221496,962.9851144,32370.55319,60.962,3716.365444,28365
28827,4/16/13 16:00,12629.78773,1718.999324,1820.194318,842.046746,15421.31603,3814.961143,7546.618605,1290.008553,45083.93245,78.962,6234.997444,28827
9305,1/23/11 21:00,9092.263298,1372.612783,1437.578392,920.5101297,13375.18898,2768.624119,6155.9409,1077.421728,36200.14033,60.962,3716.365444,9305
30731,7/5/13 0:00,11174.0972,1246.69828,1592.23283,828.0482,13059.5423,3313.1281,6681.41285,1068.0295,38963.18926,86.162,7423.890244,30731
24013,9/28/12 2:00,9764.187996,1168.948642,1270.530384,703.4313702,10648.25678,2813.824844,5323.297372,868.9146248,32561.39201,78.962,6234.997444,24013
45906,3/29/15 11:00,8752.570688,1010.02352,1866.316659,661.1799552,9577.340564,2459.029827,4842.181275,913.3684413,30082.01093,60.962,3716.365444,45906
33045,10/9/13 10:00,9875.053947,1149.994225,1596.501602,728.6492057,10932.38701,2563.21726,5347.511814,927.1882105,33120.50328,60.962,3716.365444,33045
3476,5/25/10 22:00,12648.0296,1747.480575,1370.175063,997.3432314,14829.23339,3297.496099,6719.126012,1109.995826,42718.87979,84.362,7116.947044,3476
39678,7/12/14 21:00,15035.59261,1911.176958,2203.996191,1108.525466,18340.82721,3998.012728,8980.201667,1434.289665,53012.6225,91.562,8383.599844,39678
22905,8/12/12 22:00,14641.05062,1953.049382,1885.859254,1137.729934,18227.29576,4227.229323,9387.755451,1480.185033,52940.15476,91.562,8383.599844,22905
30121,6/9/13 14:00,11278.16282,1567.637843,1771.999887,910.7734889,14173.71853,4144.307858,7588.785762,1207.565883,42642.95207,84.362,7116.947044,30121
40987,9/5/14 10:00,13729.64176,1700.760971,2056.521528,995.7153823,15628.72786,3566.066317,7284.875044,1280.012188,46242.32105,78.962,6234.997444,40987
9205,1/19/11 17:00,9233.544164,1288.890501,1211.750402,795.1657309,11223.59451,2404.005633,4963.395814,871.1619284,31991.50869,59.162,3500.142244,9205
33749,11/7/13 18:00,9631.915289,1290.91843,1654.272309,759.0027272,11228.72996,2464.125515,5510.081776,990.6896398,33529.73564,64.562,4168.251844,33749
2616,4/20/10 2:00,6936.784746,941.737303,1014.002301,590.9808768,7358.729091,1823.670959,3622.780314,704.7581809,22993.44377,64.562,4168.251844,2616
8796,1/2/11 16:00,8131.18507,1056.974128,1210.870123,728.4777795,10615.68053,2154.138877,4774.057754,901.9705706,29573.35484,51.962,2700.049444,8796
51132,11/2/15 6:00,8452.809883,1007.255322,1800.914262,590.7938446,8475.831844,2128.873867,4303.925422,795.177525,27555.58197,65.912,4344.391744,51132
21853,6/30/12 2:00,10686.51693,1402.801944,1534.671477,897.3702931,13582.24889,3123.166847,6171.67235,1124.80983,38523.25857,80.762,6522.500644,21853
46439,4/20/15 16:00,10832.71813,1330.705971,1973.351903,717.2553173,11008.26389,2839.345971,5584.817484,981.4158517,35267.87451,68.162,4646.058244,46439
19782,4/4/12 19:00,11951.54911,1467.545677,1431.4056,720.5795922,11965.55202,4034.114928,7072.303898,1023.162252,39666.21308,78.962,6234.997444,19782
7996,11/30/10 8:00,8522.324754,1349.678983,1465.983382,982.1330865,13338.73352,2251.353952,5292.59948,1155.587844,34358.395,62.762,3939.068644,7996
21346,6/8/12 23:00,11048.81733,1428.171492,1574.070817,855.2195798,13274.68709,3667.354058,6795.272808,1147.27023,39790.8634,80.762,6522.500644,21346
25384,11/24/12 5:00,6586.774968,941.0401859,1347.803742,668.5572832,8759.766593,1830.269467,3747.494804,866.7674522,24748.4745,62.762,3939.068644,25384
26267,12/31/12 0:00,8958.6501,1354.87202,1522.06945,818.87997,12231.3295,2394.9307,5438.66832,1041.71157,33761.11163,48.362,2338.883044,26267
41217,9/15/14 0:00,9991.5421,1297.60057,1743.07479,717.52166,10764.1341,2825.5877,5434.64269,988.97272,33763.07633,75.362,5679.431044,41217
27630,2/25/13 19:00,9478.243897,1346.089689,1580.549902,942.5127414,13572.14865,2612.945488,5834.571842,1249.179877,36616.24208,75.362,5679.431044,27630
1593,3/8/10 11:00,9317.465256,1188.658596,1161.256283,798.2546589,11386.0453,2296.416044,5146.137125,932.0961335,32226.3294,57.362,3290.399044,1593
55922,5/19/16 20:00,10156.19072,1235.258296,1970.371924,698.1436396,10976.76959,3410.263192,6192.230857,1026.904827,35666.13304,66.362,4403.915044,55922
16419,11/16/11 7:00,8533.718455,1117.883993,1333.070903,719.5463207,9785.453596,2311.447013,4747.996947,892.288949,29441.40618,64.562,4168.251844,16419
29894,5/31/13 3:00,10409.29385,1190.830334,1556.322503,774.0124759,11190.82192,2841.379996,5491.585249,959.5766683,34413.82301,80.762,6522.500644,29894
19122,3/8/12 7:00,8949.462799,1156.846054,1330.279599,712.5533166,9810.722448,2540.011179,5026.941612,843.0229499,30369.83996,71.762,5149.784644,19122
22955,8/15/12 0:00,13194.152,1772.4382,1678.65003,885.99461,15524.7794,3687.2743,7995.01265,1290.85358,46029.15477,87.962,7737.313444,22955
19374,3/18/12 19:00,10230.08856,1197.813747,1416.869453,748.569859,10476.92603,3069.124497,5530.010786,935.3762147,33604.77914,80.762,6522.500644,19374
49143,8/11/15 9:00,13467.45042,1597.332633,2117.806454,982.6158295,15626.58351,3460.31782,7222.562352,1189.267343,45663.93636,80.762,6522.500644,49143
54953,4/9/16 11:00,9645.287177,1172.895591,1922.281979,666.3778119,10151.65807,2904.590018,5084.546883,934.910359,32482.54789,60.962,3716.365444,54953
56249,6/2/16 11:00,11773.56797,1389.461112,2039.189753,796.0820756,12696.90235,3402.53319,6549.061695,1056.483688,39703.28183,77.162,5953.974244,56249
2533,4/16/10 15:00,10300.31338,1321.979006,1138.354504,775.9707335,11603.08787,2804.38114,5270.347846,869.9295615,34084.36404,71.762,5149.784644,2533
29526,5/15/13 19:00,11160.06785,1265.914754,1862.650789,894.5271239,13083.93354,3615.763699,7713.427876,1201.033334,40797.31896,77.162,5953.974244,29526
54296,3/13/16 2:00,8160.925502,961.3987997,1840.569442,587.2572788,8219.584199,2328.744885,4197.322362,818.4608737,27114.26334,65.012,4226.560144,54296
4083,6/20/10 5:00,9696.71962,1249.444967,1178.492225,788.1341375,11113.73103,2513.950625,5212.457994,943.832387,32696.76298,80.762,6522.500644,4083
15660,10/15/11 16:00,12113.86394,1460.888947,1481.284381,878.7943225,13646.47912,3740.478426,6890.003376,1112.023471,41323.81598,80.762,6522.500644,15660
46042,4/4/15 3:00,8335.808591,903.9029704,1775.73771,576.0247216,7621.534305,2461.212218,4027.776785,793.7384142,26495.73571,71.762,5149.784644,46042
52178,12/15/15 20:00,10998.67553,1334.074881,2244.73382,807.9577431,12175.00749,3459.362102,6250.076108,1075.357962,38345.24563,74.012,5477.776144,52178
10436,3/12/11 0:00,7567.0137,1002.44997,1218.75701,624.33413,8576.8663,2178.181,4186.54262,794.32187,26148.4666,62.762,3939.068644,10436
33009,10/7/13 22:00,10063.37831,1235.143928,1695.410766,752.0105321,11646.94041,2939.145681,6119.003362,1008.207298,35459.24029,78.962,6234.997444,33009
18547,2/13/12 8:00,10174.24785,1654.333877,1655.219282,1031.280057,16137.37799,2958.783402,7171.852313,1322.876097,42105.97086,46.562,2168.019844,18547
52698,1/6/16 12:00,11026.97691,1560.765036,2185.392566,926.8936408,14042.12381,2865.351763,6478.821421,1216.374963,40302.70011,50.162,2516.226244,52698
56267,6/3/16 5:00,8890.363094,989.6695773,1844.310886,625.1193733,8871.470927,2428.966087,4407.482837,812.5552186,28869.938,70.862,5021.423044,56267
51104,11/1/15 2:00,8261.161847,879.3685726,1779.216646,564.5715637,7587.464699,2209.535249,4108.56212,787.2966041,26177.1773,69.962,4894.681444,51104
49904,9/12/15 2:00,9534.458779,1286.312475,2024.758661,710.3427222,10888.20393,2842.56953,5657.576128,1042.36148,33986.5837,75.812,5747.459344,49904
45448,3/10/15 9:00,9841.509082,1504.230388,2063.470681,843.5369385,12618.25709,2677.361581,5894.024769,1128.905485,36571.29601,55.112,3037.332544,45448
17675,1/7/12 16:00,9203.432241,1050.552736,1326.757199,692.361362,9846.024414,2554.207074,4705.565282,921.9640588,30300.86437,69.962,4894.681444,17675
53453,2/6/16 23:00,10052.22929,1329.891733,2068.067421,785.7568933,12422.32193,2885.744069,6066.059419,1130.299031,36740.36978,56.012,3137.344144,53453
54359,3/15/16 17:00,13320.73019,1534.866651,2060.958699,739.0332836,12762.74351,3997.34121,7665.521184,1077.187181,43158.38192,82.112,6742.380544,54359
9342,1/25/11 10:00,9922.793467,1581.165367,1445.727781,944.7438927,14662.12033,2923.946873,6346.955833,1162.895778,38990.34932,48.362,2338.883044,9342
20583,5/8/12 4:00,8475.345631,969.1683101,1164.641775,594.5855933,8783.107988,2541.962781,4291.818228,758.4779588,27579.10827,75.362,5679.431044,20583
33631,11/2/13 20:00,9278.456301,1151.286464,1622.136232,706.9051445,10305.70261,2683.099952,5337.775154,944.8894945,32030.25135,71.762,5149.784644,33631
34008,11/18/13 13:00,11261.63609,1303.803551,1656.581331,731.824901,10981.70012,3373.91208,6041.684839,983.7596017,36334.90251,73.112,5345.364544,34008
38488,5/24/14 7:00,8718.301157,1089.908358,1658.003623,648.7569984,9453.855695,2561.835515,4718.171827,850.0155966,29698.84877,71.762,5149.784644,38488
43270,12/9/14 13:00,10029.97724,1342.704749,2016.894187,801.1487901,11939.73459,2625.892535,5338.838628,1003.888358,35099.07907,50.162,2516.226244,43270
19528,3/25/12 5:00,7094.286522,768.928015,1181.131612,545.0634793,7240.612268,2160.340744,3633.54908,764.3299458,23388.24167,66.362,4403.915044,19528
7580,11/13/10 0:00,8573.2822,972.7364,1213.46665,639.20295,8432.9676,2349.3795,4247.81507,812.14133,27240.9917,71.762,5149.784644,7580
128,1/6/10 8:00,11096.31753,1968.660236,1416.236238,1165.952246,17125.60212,3009.200616,7209.633085,1387.023137,44378.62521,33.962,1153.417444,128
23335,8/30/12 20:00,16543.89117,1915.412516,1821.74803,1172.545111,19343.88324,4705.661967,10136.7138,1472.047596,57111.90342,96.962,9401.629444,23335
23494,9/6/12 11:00,13777.68068,1871.97791,1685.54736,1043.1687,17327.66344,3945.471156,7931.8066,1294.472555,48877.78841,75.362,5679.431044,23494
45725,3/21/15 22:00,9052.550062,1063.340421,1969.140407,715.1078018,10379.79959,2647.282886,5191.810708,1074.843909,32093.87578,65.012,4226.560144,45725
23486,9/6/12 3:00,10438.01826,1393.714801,1457.538023,848.0185934,12737.46034,3038.773629,6082.665493,1034.439715,37030.62886,80.762,6522.500644,23486
22811,8/9/12 0:00,12553.1574,1574.67744,1626.04802,985.50008,15065.2079,3765.9908,7977.13711,1213.08863,44760.80738,84.362,7116.947044,22811
12409,6/2/11 5:00,9293.160994,1214.296009,1280.211005,733.1369254,10169.16449,2368.540049,4815.185707,861.4168571,30735.11203,77.162,5953.974244,12409
43376,12/13/14 23:00,9282.86309,1047.643599,1922.452588,713.1932089,10234.06143,2604.61591,5103.513439,969.1258564,31877.46912,65.912,4344.391744,43376
44652,2/5/15 5:00,8386.145793,1201.927672,2058.472974,926.7994106,13426.35742,2502.880974,5377.786489,1192.041252,35072.41198,56.012,3137.344144,44652
50349,9/30/15 15:00,15783.50465,1979.995836,2435.10753,1090.271807,18446.72797,4692.354636,9258.088052,1474.139607,55160.19009,84.812,7193.075344,50349
30276,6/16/13 1:00,11350.55265,1413.659951,1611.106059,791.3159559,12320.30471,3205.120715,6275.156936,950.1333301,37917.35031,84.362,7116.947044,30276
52198,12/16/15 16:00,9799.876317,1220.3989,2025.473179,751.5628649,11136.52346,2761.395393,5330.958779,982.0727584,34008.26165,64.112,4110.348544,52198
33449,10/26/13 6:00,7505.546348,973.6870967,1491.080417,596.3539885,7855.494621,2059.215841,4035.531957,762.8157504,25279.72602,60.962,3716.365444,33449
7788,11/21/10 16:00,9779.43234,1190.869568,1174.185785,711.734434,9850.277988,2827.882667,5406.856191,931.5022881,31872.74126,78.962,6234.997444,7788
56047,5/25/16 1:00,11885.59197,1362.242863,2138.215571,757.4971597,12152.82822,3327.857305,6089.253898,991.363517,38704.8505,79.862,6377.939044,56047
47746,6/14/15 4:00,10174.08526,1081.060011,1849.947973,691.8280894,11002.26003,3036.325257,5611.959885,923.3407094,34370.80722,78.512,6164.134144,47746
6717,10/8/10 1:00,7504.945212,1009.491084,1087.0227,645.6690701,8552.161425,2155.826963,3982.273134,763.9301513,25701.31974,68.162,4646.058244,6717
37278,4/3/14 21:00,11071.39803,1560.743234,1882.128822,823.2018392,13362.25923,3751.281144,7155.155365,1132.370715,40738.53837,73.562,5411.367844,37278
38870,6/9/14 5:00,10562.48628,1173.643122,1668.094063,639.2627613,10863.00881,2754.491147,5453.604871,880.608557,33995.19961,77.162,5953.974244,38870
18729,2/20/12 22:00,8938.914107,1304.163693,1415.725519,788.7517957,11213.30083,2715.639382,5326.054089,963.8309698,32666.38039,62.762,3939.068644,18729
46390,4/18/15 15:00,10528.89529,1312.292128,1990.620401,746.4164812,12189.09431,3014.900994,5778.203582,1024.22893,36584.65211,72.212,5214.572944,46390
54191,3/8/16 17:00,10685.55801,1296.583092,2026.65047,714.9668332,11057.61637,3686.999359,6913.98999,1071.919397,37454.28352,73.112,5345.364544,54191
23515,9/7/12 8:00,11536.80169,1495.192186,1537.799735,896.5517869,14332.08838,3159.475191,6556.993234,1085.265398,40600.1676,78.962,6234.997444,23515
32182,9/3/13 11:00,14388.85451,1792.484124,1854.153828,1001.877317,16272.2514,3766.314275,8005.400333,1280.21419,48361.54998,75.362,5679.431044,32182
19433,3/21/12 6:00,7432.959268,876.6453266,1329.014034,630.4663786,8616.003201,2035.224059,4083.645075,842.3509901,25846.30833,62.762,3939.068644,19433
35858,2/3/14 17:00,10920.21927,1626.686216,2030.738028,975.9928695,14632.06922,3388.566474,7042.530438,1349.454333,41966.25685,44.762,2003.636644,35858
24132,10/3/12 1:00,7825.995908,963.7215814,1271.701071,628.0891679,9046.754676,2322.671272,4286.84469,796.6101193,27142.38849,66.362,4403.915044,24132
35910,2/5/14 21:00,12244.59531,2031.11461,2253.883245,1240.084003,20216.30406,3946.027181,8753.200797,1651.611843,52336.82105,51.962,2700.049444,35910
48188,7/2/15 14:00,15987.3006,1942.043627,2328.752041,1132.881916,18357.42328,3955.15562,8677.935648,1394.520488,53776.01322,83.012,6890.992144,48188
45677,3/19/15 22:00,10381.24535,1277.406113,1987.801843,737.4432777,11480.25057,2996.296313,6002.730164,1141.516947,36004.69058,75.812,5747.459344,45677
42595,11/11/14 10:00,10359.27752,1203.441992,2002.447064,852.4153592,12199.40335,2734.877703,5349.888168,1097.962307,35799.71347,64.562,4168.251844,42595
16934,12/7/11 18:00,10900.97666,1609.205364,1447.454101,894.0437539,14021.73375,2889.255356,6397.328541,1167.564254,39327.56178,46.562,2168.019844,16934
12975,6/25/11 19:00,15310.47483,2064.75675,1934.308345,1283.187806,19798.90473,4202.47878,9573.764841,1580.810462,55748.68655,93.362,8716.463044,12975
52795,1/10/16 13:00,10586.10247,1412.043983,2081.93502,908.6343014,14006.17414,3070.202036,6273.203143,1143.797213,39482.0923,38.912,1514.143744,52795
9782,2/12/11 18:00,8538.862659,1066.779764,1185.587741,675.7156156,9655.630745,2338.224284,4767.311318,853.5329098,29081.64504,59.162,3500.142244,9782
148,1/7/10 4:00,7567.264583,1295.13402,1236.788028,960.9660451,12907.00507,2056.690435,4604.703891,1137.550988,31766.10306,53.762,2890.352644,148
5817,8/31/10 13:00,14470.47691,2008.968396,1522.017545,1231.475486,19407.12798,4272.731599,9083.140887,1448.463786,53444.40259,84.362,7116.947044,5817
20111,4/18/12 12:00,9759.757382,1312.41399,1389.137491,718.2132872,11262.86545,3082.693274,5582.406817,960.6691309,34068.15682,60.962,3716.365444,20111
31882,8/21/13 23:00,13091.25032,1686.796347,1876.072094,1010.755481,16395.89705,3639.21733,7847.212989,1253.712936,46800.91455,87.962,7737.313444,31882
35015,12/30/13 14:00,11244.83566,1576.007219,1786.781616,897.6597541,13815.52749,3848.962793,7386.139042,1210.199237,41766.11281,42.962,1845.733444,35015
52787,1/10/16 5:00,10234.62976,1434.334033,2145.81511,927.4377471,14034.57907,3028.930751,6501.818927,1268.640174,39576.18558,43.862,1923.875044,52787
40185,8/3/14 0:00,10793.7285,1297.03222,1941.95936,813.56645,12546.4184,3522.5676,6579.22206,1122.96527,38617.45986,80.762,6522.500644,40185
56530,6/14/16 4:00,10917.66414,1217.624251,2105.899941,693.5584157,10368.63133,3194.328569,6081.604509,1057.754216,35637.06537,80.762,6522.500644,56530
41133,9/11/14 12:00,15593.90819,1977.168801,2122.285146,893.1057688,16419.36075,4372.431254,8808.20593,1287.476295,51473.94214,80.762,6522.500644,41133
27768,3/3/13 13:00,8502.174911,1150.190865,1393.22455,702.8640327,10273.43482,2310.268031,4862.932263,878.5700346,30073.65951,42.962,1845.733444,27768
14311,8/20/11 11:00,14414.09917,1896.860165,1567.181718,1166.761004,18053.10022,3894.839327,8273.974015,1312.939091,50579.75471,80.762,6522.500644,14311
48237,7/4/15 15:00,15575.0336,1904.434772,2296.105147,1140.699509,18771.95414,4273.258794,8910.281288,1422.555325,54294.32258,87.962,7737.313444,48237
10786,3/26/11 14:00,11153.62386,1399.258126,1301.577839,682.9482865,12034.95016,3278.785066,6069.491395,1059.089695,36979.72443,75.362,5679.431044,10786
39674,7/12/14 17:00,16445.5097,2150.28599,2320.931373,1206.947355,20611.71328,4450.045218,9768.377542,1553.166642,58506.9771,89.762,8057.216644,39674
43571,12/22/14 2:00,7902.114617,1115.317652,1866.757783,692.7966447,9757.107794,2197.253195,4484.348119,944.3880291,28960.08383,53.762,2890.352644,43571
26065,12/22/12 14:00,8253.95885,1120.414165,1421.584781,715.744813,10072.4319,2393.629145,4922.625641,979.1140477,29879.50334,51.962,2700.049444,26065
40006,7/26/14 13:00,16153.31534,1894.032412,2316.845208,1170.068615,19445.38816,4494.368476,8994.567915,1523.444609,55992.03073,84.362,7116.947044,40006
44543,1/31/15 16:00,9063.510915,1191.647564,2002.539729,797.6536038,11763.57846,2509.227833,5568.315839,1076.721232,33973.19517,56.012,3137.344144,44543
5719,8/27/10 11:00,12426.57468,1579.929705,1316.681126,923.1466411,14482.13752,3544.538169,7330.259616,1142.489103,42745.75656,75.362,5679.431044,5719
15605,10/13/11 9:00,9918.055265,1193.503662,1287.190874,691.799162,10482.96942,2838.454687,5538.921547,872.7270289,32823.62165,73.562,5411.367844,15605
13637,7/23/11 9:00,11309.16316,1528.65841,1379.049387,974.6635515,14455.43243,3223.726063,6497.230357,1068.953676,40436.87703,78.962,6234.997444,13637
54376,3/16/16 10:00,10397.40685,1136.229615,1985.932358,709.576502,10540.72441,2853.596594,5227.905367,971.8083,33823.17999,68.162,4646.058244,54376
12728,6/15/11 12:00,15124.1061,1997.535869,1669.260901,1150.059663,18543.06061,4151.722895,8664.136293,1384.152434,52684.03476,80.762,6522.500644,12728
15476,10/8/11 0:00,10480.0657,1351.83923,1360.17353,841.14992,12271.9576,3248.2295,6362.75843,1100.76329,37016.9372,78.962,6234.997444,15476
30796,7/7/13 17:00,14589.13553,2034.730092,2008.875104,1212.979569,20061.86404,3850.805991,9863.057879,1547.364468,55168.81268,89.762,8057.216644,30796
26339,1/3/13 0:00,9822.1846,1428.15718,1582.02934,913.1212,14523.2681,3390.6885,6503.57711,1179.52795,39342.55398,42.962,1845.733444,26339
16386,11/14/11 22:00,10360.32331,1345.695169,1327.658501,742.7746612,11723.66981,3094.152756,6086.070972,950.3267888,35630.67197,77.162,5953.974244,16386
670,1/28/10 22:00,8818.106583,1280.46472,1372.992954,948.2522925,12209.21677,2562.4517,5088.346368,1028.168484,33307.99987,62.762,3939.068644,670
42188,10/25/14 11:00,9470.866707,1289.376902,1877.373253,745.4189075,11370.23517,2781.896309,5558.961871,991.7532659,34085.88239,57.362,3290.399044,42188
45244,3/1/15 21:00,10071.38682,1537.958644,2224.444936,1010.854605,16414.97289,3378.449668,7734.732832,1452.551294,43825.35169,66.362,4403.915044,45244
29419,5/11/13 8:00,8121.084702,996.5260046,1397.343102,596.7032382,8567.413258,2359.702412,4318.041528,833.9449244,27190.75917,62.762,3939.068644,29419
21262,6/5/12 11:00,13429.10566,1767.861014,1557.606818,959.5162885,15700.84466,3787.627615,7433.532749,1171.388543,45807.48334,75.362,5679.431044,21262
26091,12/23/12 16:00,8352.327199,1013.579785,1358.015521,655.4099346,9241.601264,2666.721824,4712.856068,888.5607907,28889.07239,73.562,5411.367844,26091
40956,9/4/14 3:00,11229.17548,1383.172245,1934.268266,863.8857837,12987.97263,2724.821062,5763.761697,1022.413092,37909.47026,82.562,6816.483844,40956
43684,12/26/14 19:00,10097.47575,1198.071941,1938.673352,751.4124365,11212.50307,2909.010757,5601.610342,1032.215463,34740.97311,70.412,4957.849744,43684
36381,2/25/14 12:00,10183.2425,1244.268565,1880.372486,845.9761055,12224.4213,2746.455082,5528.126032,1057.152678,35710.01475,62.762,3939.068644,36381
35608,1/24/14 7:00,12527.97726,1968.483593,2150.132433,1249.076043,19941.55015,4568.811538,9161.279448,1652.180213,53219.49068,33.962,1153.417444,35608
19134,3/8/12 19:00,10305.52958,1305.392837,1625.263922,871.4144616,12292.08891,3242.070838,5712.752235,1094.541743,36449.05453,77.612,6023.622544,19134
50358,10/1/15 0:00,10981.6799,1371.63271,2058.0469,803.80231,12753.3809,3263.0336,6523.19722,1081.30554,38836.07908,83.012,6890.992144,50358
6078,9/11/10 10:00,11745.87257,1471.791147,1198.207766,910.4400048,13313.19334,3166.707063,6591.647016,1100.376527,39498.23543,78.962,6234.997444,6078
38569,5/27/14 16:00,11480.68192,1279.639443,2148.653346,874.4544991,13976.57998,4323.980138,6342.482957,1280.427507,41706.89979,69.962,4894.681444,38569
16464,11/18/11 4:00,7118.387444,1048.125486,1295.561182,690.6717681,9387.696972,1849.862766,4218.103392,859.4441049,26467.85311,53.762,2890.352644,16464
